Index,Recorded Language,Predicted Language,Prediction Confidence,Subject,Any Disagreement,Potential Mismatch
22433,EN,EN,0.8778490206974923,Asking for Improved Notifications,False,False
22434,EN,EN,0.9302547968925972,Improvement in Digital Strategy Services,False,False
22435,EN,EN,0.9952797114364595,Concerns with Digital Marketing Analytics Tools,False,False
22436,DE,DE,0.9874049804818767,Probleme bei der Datenerfassungssoftware-Funktion,False,False
22437,EN,EN,0.980646805255643,Details of Pricing Plans,False,False
22438,EN,EN,0.9061796897509639,Improve Integration Capabilities for IFTTT in Project Management SaaS,False,False
22439,EN,EN,0.8750353744774965,Unapproved Access Incidents Identified in Medical Data Networks,False,False
22440,EN,EN,0.9836875550998543,Enhancing Digital Marketing Strategies for Improved Brand Growth,False,False
22441,EN,EN,0.8735918092745526,Issue with Magento Integration,False,False
22442,EN,EN,0.9614667138922766,Concerns About Website Traffic,False,False
22443,EN,EN,0.8428707912391209,Unexpected Disruption Hits Medical Management Tools,False,False
22444,DE,DE,0.9987581097290877,Probleme mit Prognosewerkzeug anzeigen,False,False
22445,DE,DE,0.9986731551297259,"Beten Sie für die Aktualisierung der Datenanalyse-Tools, einschließlich Airtable für verbesserte Investitionsoptimierung",False,False
22446,EN,EN,0.8397804975585674,Support Request: Performance Issues,False,False
22447,EN,EN,0.8630882270921602,Report on Security Breach Incident,False,False
22448,DE,DE,0.9930878601849037,Hilfe für Analytics,False,False
22449,DE,DE,0.9933216450688701,Mangelnde Funktionalität des Arztzeitungs-Systems,False,False
22450,EN,EN,0.9922070856632915,Concerns About Data Analytics Tool Performance,False,False
22451,EN,EN,0.9000606805532602,Optimizing Marketing with Ableton Live,False,False
22452,DE,DE,0.996109389247233,Probleme mit dem Investment-Optimierungs-Programm,False,False
22453,EN,EN,0.9117098067916308,Support for Slowed Data Analytics Tool,False,False
22454,DE,DE,0.9977790559886789,Details zu Acer Predator XB273K Monitor,False,False
22455,EN,EN,0.9913527642804869,Enhancing Investment Data Management,False,False
22456,EN,EN,0.9571788650233185,Enhancing Security of Medical Information in Hospital Settings,False,False
22458,DE,DE,0.9872300716456894,Hilfe bei Systemausfall erforderlich,False,False
22459,DE,EN,0.8852905757821231,Hospital System Breach,True,False
22460,DE,DE,0.9810233861622666,Sicherheitsverstoß im Krankenhaus-System,False,False
22461,DE,DE,0.994810475001353,Medizinische Datenschutz-Schwerpunkte,False,False
22462,EN,EN,0.8669785730326227,Frequent Crash Issue,False,False
22463,DE,DE,0.5419149018539544,Support for Application,False,False
22464,DE,DE,0.9893868916771794,Unkorrekte Berichte Datenaufbereitungs TOOL Anlagenerhoesserungen,False,False
22466,DE,DE,0.8521743281317674,Request Regarding System Failure,False,False
22467,EN,EN,0.934037513804181,Enhanced Security Protocols for Healthcare Data,False,False
22468,DE,EN,0.6776902143969235,Customer Inquiry About Services,True,False
22469,DE,DE,0.9976427440880057,Verbesserung des sichtbaren Markenprofils in Squarespace,False,False
22470,DE,DE,0.9955304915753131,Probleme mit der Integration von Gamepads,False,False
22471,DE,DE,0.9891038391178303,Probleme mit der Verbindung zu Datenanalysewerkzeugen,False,False
22472,DE,DE,0.9895238230606135,Schutz medizinischer Daten bei Lenovo ThinkPad X1 Carbon,False,False
22474,DE,DE,0.9973024876875936,Unterstützung für Zoho CRM Integration,False,False
22475,EN,EN,0.989992213994721,Problem with Dashboard Load Time,False,False
22476,DE,DE,0.9967878383684784,"Unautorisierte Zugriffsanfragen an medizinisches Datensystem infolge schwacher Zugriffssteuerungen beobachtet. Vorläufige Schritte getroffen, Passwörter geändert, benötigen zusätzliche Unterstützung, um Systeme sicherer zu gestalten.",False,False
22477,DE,DE,0.5516458212822231,Support for High-Volume Analytical Task Processing Delays,False,False
22478,DE,DE,0.9956458871618586,Anomalie plötzlicher Rückgang der Website-Besucherzahl,False,False
22479,EN,EN,0.9806893244582032,Performance Problems with Software,False,False
22480,DE,DE,0.9944434903276596,Verbesserung der Unterstützung für Data Analytics,False,False
22481,EN,EN,0.8741158684396273,Enquiry Regarding API Integration for Project Management SaaS,False,False
22484,EN,EN,0.9945848900685045,Enhancing Investment Tactics Through Data Analytics Solutions,False,False
22485,DE,DE,0.9873966128291577,Frage zur Integration von Smartsheet,False,False
22486,DE,DE,0.7540322381867135,Support for Marketing Engagement Metrics,False,False
22487,DE,DE,0.9949283367197175,Ist die Sicherheit medizinischer Daten behoben?,False,False
22488,EN,EN,0.9624551494420134,Data Breach Due to Outdated Software,False,False
22489,EN,EN,0.8965197803471263,Query for Digital Strategies to Boost Brand Growth,False,False
22491,EN,EN,0.9149583452896488,Concerns About Mobile App Performance,False,False
22492,EN,EN,0.9332931202205073,Help Required for Investment Optimization,False,False
22493,EN,EN,0.9205831629711763,Unapproved Access Event in Hospital IT Networks,False,False
22495,EN,EN,0.9774180923321044,Overview of Airtable Project Management Integration,False,False
22497,EN,EN,0.8289735441055823,Unexplained Decline in Engagement Metrics for Campaigns,False,False
22498,EN,EN,0.9408156720636229,Insights into Data Analytics Solutions,False,False
22499,EN,EN,0.9470098304298564,Request for Detailed Documentation on Smartsheet SaaS Project Management Software,False,False
22500,EN,EN,0.9478173979244777,Security concern in medical system,False,False
22501,EN,EN,0.8711038255084941,Performance Challenges with SaaS Project Management Tool,False,False
22502,EN,EN,0.8171151331965799,Enhance Project Management Tools,False,False
22503,DE,DE,0.9546581848346795,Optimierung von Inhalten für Adobe Premiere Pro 2021,False,False
22504,EN,EN,0.982319430596741,Strategies for Safeguarding Medical Data Systems,False,False
22505,EN,EN,0.9780292789505567,Information on Project Management SaaS Solution,False,False
22506,DE,DE,0.9870152576149621,Skalierbare Lösungen für Projektmanagement SaaS,False,False
22507,DE,DE,0.8818867884986318,Issue with Creation of Investment Forecasts Today,False,False
22508,DE,DE,0.9685950890976932,Fehler bei Datenintegration in Finanzanalysissysteme durch Scannern,False,False
22509,EN,EN,0.9932825608768181,Recent Delays in Data Processing for Investment Analytics,False,False
22510,EN,EN,0.9384863174038562,Details on Norton 360 Integration Possibilities,False,False
22511,EN,EN,0.8053962567728378,Campaign Support,False,False
22512,DE,DE,0.9872677443013702,Fehler in unserer Datenanalyse-Software,False,False
22513,DE,DE,0.9069506098336689,Sicherheitsbedenken regarding Data Breach,False,False
22514,EN,EN,0.9597815654151343,Problem with Email Campaigns on Mailchimp,False,False
22515,EN,EN,0.9859382165738533,Seeking Guidance on Securing Medical Data Across Various Products and Services,False,False
22518,EN,EN,0.5090628610231838,Improvement of Digital Strategies,False,False
22519,DE,DE,0.9995146884094526,Technische Herausforderung nach der neuesten Systemaktualisierung,False,False
22520,DE,DE,0.7427018585114908,Problems with Data Access,False,False
22521,DE,DE,0.7031306110495106,Issues with Accuracy in Investment Applications,False,False
22522,EN,EN,0.9310990461227864,Query about Digital Marketing Services,False,False
22523,DE,DE,0.9776376625414962,Ungereimte Berichterstattung in Dynamics,False,False
22524,DE,DE,0.9987214341937266,Datensperre - Unterstützung durch Kundenbetreuung erforderlich,False,False
22525,DE,EN,0.6648822186649176,Potential Data Loss Identified,True,False
22526,EN,EN,0.9767556714603202,Concerns Regarding Investment Optimization Software,False,False
22529,EN,EN,0.840032905976747,Assistance with Digital Strategies for Schoology,False,False
22530,DE,EN,0.6293225578101077,Exploration of SaaS Integration Features,True,False
22531,DE,DE,0.9959601116738945,Issues with Investment Analysis Dashboard,False,False
22533,EN,EN,0.9258954359782239,Support for Digital Initiatives,False,False
22534,EN,EN,0.9888551879657841,Support Inquiry for Security Concerns,False,False
22535,DE,DE,0.719106081653499,Support Request: System Issue,False,False
22536,DE,DE,0.9964974206045973,Betreff: Anfrage zur Unterstützung bei Datenschutzverletzungen,False,False
22537,EN,EN,0.7208367821415694,Unplanned Service Interruption Affecting Operations,False,False
22538,DE,DE,0.996808216720998,Bericht zu Datensuchsache,False,False
22539,DE,DE,0.9291631086105172,Hilfe bei Investitionswerkzeug,False,False
22540,DE,DE,0.9653604835006945,Probleme bei Investitionsanalysewerkzeugen,False,False
22541,DE,DE,0.9927107285066048,Bewegung in den Klientenengagement-Metriken in den letzten Monaten,False,False
22542,EN,EN,0.82868225064965,Concern Regarding Data Access,False,False
22543,EN,EN,0.996769002264265,Query for System Crashes Assistance,False,False
22544,DE,DE,0.9892362016504037,Integration von Projektmanagement-Tools,False,False
22546,EN,EN,0.9347550827974971,Occasional System Failures and Recent Project Updates,False,False
22547,DE,DE,0.9926740262314442,Kritisches Problem bei Projektverwaltung,False,False
22548,DE,DE,0.9699154155247703,Fehlerhafte Gebühren in neuestem Rechnungsauszug,False,False
22550,DE,DE,0.9987389767878189,Bitten um Unterstützung bei der Integration,False,False
22551,EN,EN,0.8239580518088132,Unanticipated Decline in Website Traffic,False,False
22552,DE,DE,0.9982283852614919,Notwendigkeit von Unterstützung in der digitalen Marketingstrategie,False,False
22553,EN,EN,0.7681218590481067,Request for Support with Lenovo ThinkPad X1 Carbon,False,False
22554,DE,DE,0.9673071399971339,Detailierte Informationen zu SaaS-Lösungen für Drittanbieter-Hardware-Geräte,False,False
22555,EN,EN,0.8427844369485094,Security Incident: Potential Breach of Medical Information,False,False
22556,DE,EN,0.5795136743100824,Issues with Performance of Data Analytics Tools,True,False
22557,DE,DE,0.9912360273174068,Support für corrupten USB-Stick,False,False
22558,DE,DE,0.9973646917781647,Ungleichklingen bei Rechnungen - mehrere Produkte einschließlich Microsoft Office 365 und Smartwatches,False,False
22559,DE,DE,0.977638137828462,Verschlüsselung medizinischer Daten in Adobe Premiere Pro 2021,False,False
22560,DE,DE,0.9940450961641918,Hilfe bei Leistungsabständen in Marketing-Kampagnen,False,False
22561,EN,EN,0.940551331673201,Support Inquiry for Integration Errors,False,False
22563,EN,EN,0.9965000592144598,Problem with Logins,False,False
22564,EN,EN,0.7666627113290189,Request for Assistance with Service Interruption,False,False
22565,DE,EN,0.7220908989504232,Issues with Campaign Engagement Identified,True,False
22566,DE,DE,0.977979363689202,Probleme bei der Integrationsanwendung Datenaufbereitungstools,False,False
22568,EN,EN,0.9045277250778576,Request for Monday Integration Assistance,False,False
22569,EN,EN,0.8500499407500939,Assistance Request,False,False
22571,DE,DE,0.9745926371832085,Ableton Live Stabilitätsprobleme nach Softwareaktualisierung,False,False
22572,DE,DE,0.9961436616190549,Versicherung medizinischer Daten in der IT-Lösung,False,False
22573,EN,EN,0.9984469716797362,Concerns About Recent Delays in Data Processing for Investment Analytics,False,False
22574,EN,EN,0.8072250301366654,Issues with Investment Data,False,False
22575,DE,EN,0.5016812654269993,Support Required for Frequent Crash Issues,True,False
22576,EN,EN,0.9688391852829352,Discrepancy in Billing with SaaS Payment Gateway Integration,False,False
22577,DE,DE,0.8437181422059058,Data Loss Incident,False,False
22578,EN,EN,0.727448723062619,Tools for Analyzing Issues,False,False
22579,DE,DE,0.9991291611342824,Anfrage zur Aktualisierung integrierter digitaler Tools,False,False
22580,DE,DE,0.9960994309718312,Datenschutzverletzung bei Gesundheitsdienstleistern,False,False
22581,DE,DE,0.9988590757673699,Anfrage nach Aktualisierung der Verkaufspräsentationsmaterialien,False,False
22582,DE,DE,0.9953071569056613,Verbesserungen für Marketing-Initiativen erforderlich,False,False
22583,EN,EN,0.9962260481297541,Seeking Guidance on Data Analytics for Investment Optimization,False,False
22584,EN,EN,0.8566481926293655,Improve Customer Support,False,False
22585,DE,DE,0.9923967688811144,Technische Sprengel,False,False
22586,DE,DE,0.9898307384602295,Probleme bei der Netzwerkkonnektivität heute,False,False
22587,DE,DE,0.906465475164095,Integration mehrerer Teammitglieder in Airtable SaaS-Projektmanagement-Plattform aufgrund möglicher API-Inkompatibilität nach neuer Updates,False,False
22588,EN,EN,0.8781512323544105,Support Concerning Security Incident in Medical Records System,False,False
22589,EN,EN,0.9292200502020458,Troubleshooting Intermittent Connectivity Issues with Software Tools,False,False
22592,DE,DE,0.9987640239976018,Probleme mit KVM-Schaltern,False,False
22593,DE,DE,0.9710663890071294,Interesse an Integration von Oracle Database 19c in Docker für die Optimierung der Investitionsanalyse,False,False
22594,DE,DE,0.9852440310213791,Integrieren von Zapier SaaS,False,False
22595,EN,EN,0.9416116132286229,Concern Regarding Investment Analysis Projections,False,False
22596,DE,DE,0.9813380057985515,Probleme mit der Softwarekompatibilität TensorFlow unter Windows 10 Pro,False,False
22597,EN,EN,0.9706153331500259,Concern with Investment Software,False,False
22598,DE,DE,0.7845491835756714,Issues with Excel Analysis Tool,False,False
22599,EN,EN,0.9455767595390402,Concerns Regarding Integration of Project Management Tool,False,False
22600,EN,EN,0.9766798911815516,Assistance Needed for Slow Dashboard Load,False,False
22601,EN,DE,0.5081183116538379,Issues Regarding Data Security,True,False
22602,EN,EN,0.9088536218700591,Concerns Regarding Campaign Performance Metrics,False,False
22603,DE,DE,0.5245371222275891,Please Improve Brand Visibility,False,False
22604,DE,DE,0.9955760118411918,kritische Systemausfälle analysieren und beheben,False,False
22605,DE,DE,0.9988310404916318,Unterstützung bei Datenverstoßfall,False,False
22606,EN,EN,0.9656924716507039,Address Decline in Brand Engagement Amidst Utilized Digital Tactics,False,False
22607,DE,DE,0.8312997662910468,Problems with Patient Orders,False,False
22608,EN,EN,0.965970014059351,Upgraded Security Measures for Software Users Across All Products,False,False
22609,EN,EN,0.8325620058123422,Reported Server Downtime Issue,False,False
22610,EN,EN,0.9432271450611551,Concern About Security Breach Detected,False,False
22611,EN,EN,0.9843655219699232,Problem with Microsoft Teams Freezing During Data Analytics,False,False
22612,DE,DE,0.982368272707989,Konsultation zur Sicherung medizinischer Daten im Krankenhaus-IT-Umfeld mit DataRobot,False,False
22613,EN,EN,0.9471105873849268,Problems with Syncing Project Data Across Multiple Devices,False,False
